"gameId","platformId","gameCreation","gameDuration","queueId","mapId","seasonId","gameVersion","gameMode","gameType","teamId","win","firstBlood","firstTower","firstInhibitor","firstBaron","firstDragon","firstRiftHerald","towerKills","inhibitorKills","baronKills","dragonKills","vilemawKills","riftHeraldKills","dominionVictoryScore","participantId","championId","spell1Id","spell2Id","item0","item1","item2","item3","item4","item5","item6","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist","combatPlayerScore","objectivePlayerScore","totalPlayerScore","totalScoreRank","playerScore0","playerScore1","playerScore2","playerScore3","playerScore4","playerScore5","playerScore6","playerScore7","playerScore8","playerScore9","perk0","perk0Var1","perk0Var2","perk0Var3","perk1","perk1Var1","perk1Var2","perk1Var3","perk2","perk2Var1","perk2Var2","perk2Var3","perk3","perk3Var1","perk3Var2","perk3Var3","perk4","perk4Var1","perk4Var2","perk4Var3","perk5","perk5Var1","perk5Var2","perk5Var3","perkPrimaryStyle","perkSubStyle","statPerk0","statPerk1","statPerk2","creepsPerMinDeltas_10-20","creepsPerMinDeltas_0-10","xpPerMinDeltas_10-20","xpPerMinDeltas_0-10","goldPerMinDeltas_10-20","goldPerMinDeltas_0-10","csDiffPerMinDeltas_10-20","csDiffPerMinDeltas_0-10","xpDiffPerMinDeltas_10-20","xpDiffPerMinDeltas_0-10","damageTakenPerMinDeltas_10-20","damageTakenPerMinDeltas_0-10","damageTakenDiffPerMinDeltas_10-20","damageTakenDiffPerMinDeltas_0-10","lane","role","creepsPerMinDeltas_30-end","creepsPerMinDeltas_20-30","xpPerMinDeltas_30-end","xpPerMinDeltas_20-30","goldPerMinDeltas_30-end","goldPerMinDeltas_20-30","csDiffPerMinDeltas_30-end","csDiffPerMinDeltas_20-30","xpDiffPerMinDeltas_30-end","xpDiffPerMinDeltas_20-30","damageTakenPerMinDeltas_30-end","damageTakenPerMinDeltas_20-30","damageTakenDiffPerMinDeltas_30-end","damageTakenDiffPerMinDeltas_20-30","highestAchievedSeasonTier"
574976672,"LA1",1529877267535,1835,420,11,11,"8.12.233.4186","CLASSIC","MATCHED_GAME",100,true,false,true,true,true,true,false,10,0,1,4,0,0,0,4,117,4,3,3157,3047,3030,1026,1082,3504,3340,4,5,8,3,1,1,911,0,0,0,0,0,116534,94629,21905,0,0,12339,10320,2018,0,1731,1,15381,2809,2387,26,38,16363,2669,11288,2405,11324,11350,0,205,0,0,0,652,16,0,0,9,5,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1081,746,0,8226,250,1451,0,8210,20,0,0,8236,48,0,0,8347,0,0,0,8321,5,0,0,8200,8300,,,,5.2,6.5,424,394.9,320.20000000000005,231.89999999999998,-1.6999999999999997,0.20000000000000018,-52.400000000000034,-54.50000000000003,536.3,382.6,143.10000000000002,2.099999999999966,"MIDDLE","SOLO",,8.8,,775.2,,508.29999999999995,,-0.2999999999999998,,249.5,,717.4,,-240.5,"DIAMOND"
574960839,"LA1",1529874083092,1679,420,11,11,"8.12.233.4186","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,2,0,0,0,0,0,0,1,92,4,12,3812,3133,1055,3071,3134,3111,3340,9,8,7,4,2,2,641,1,0,0,0,0,123739,515,118761,4463,0,25320,515,24139,666,3366,1,34754,994,994,18,42,27283,5443,19929,1910,11713,11050,0,179,0,0,0,331,15,2,0,11,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1175,0,0,8224,746,0,0,8210,12,0,0,8237,515,0,0,8473,681,0,0,8429,64,11,12,8200,8400,,,,6.4,6.4,454,461,367.9,360.8,-1.0000000000000004,0.30000000000000027,-127.1,40.599999999999994,869.8,417.29999999999995,-91.79999999999995,-82.80000000000001,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
574945799,"LA1",1529871555218,1499,420,11,11,"8.12.233.4186","CLASSIC","MATCHED_GAME",100,true,false,true,true,true,true,true,10,0,1,2,0,1,0,4,92,4,12,3071,3111,3812,1055,1036,1036,3340,7,4,4,3,1,1,518,0,0,0,0,0,113749,365,111843,1540,0,17729,365,17363,0,2469,1,20582,3107,0,20,32,18027,1504,15757,765,10909,9950,0,178,8,0,3,156,16,2,0,9,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,994,0,0,8224,296,0,0,8210,0,0,0,8237,365,0,0,8473,536,0,0,8429,59,12,12,8200,8400,,,,9.9,6.5,681.5,481.4,476.8,272.8,4.6,-4.440892098500626e-16,303.6,47.099999999999994,895.3,395.5,-143.60000000000008,-58.900000000000006,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
569475477,"LA1",1528600207006,1781,420,11,11,"8.11.232.8721","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,false,false,11,0,0,2,0,0,0,3,92,4,12,3074,3111,3134,3071,3812,3133,3340,13,6,2,6,3,2,450,2,1,0,0,0,145957,0,140445,5512,0,27043,0,23715,3327,3221,1,37006,2930,2930,15,31,32294,10402,19474,2416,14262,14225,0,191,16,4,12,422,16,1,0,8,2,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1144,0,0,9111,2011,0,0,9104,18,20,0,8014,622,0,0,8210,12,0,0,8236,14,0,0,8000,8200,,,,8.7,5.6,619.7,379.2,454,246.4,-1.4999999999999991,-1.6999999999999997,77.5,-103.80000000000001,807.4,370.1,72.50000000000003,199.79999999999998,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
569470167,"LA1",1528597955341,1502,420,11,11,"8.11.232.8721","CLASSIC","MATCHED_GAME",100,false,true,true,true,true,true,false,10,0,1,3,0,0,0,5,92,4,12,3077,3071,1053,1054,1055,3111,3340,6,4,4,6,1,1,672,0,0,0,0,0,78085,16,74690,3378,0,12644,7,11860,776,2263,1,20157,521,0,25,23,20385,3889,14980,1515,8681,7550,0,135,4,0,0,243,13,2,0,10,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,200,0,0,9111,1068,0,0,9104,15,30,0,8014,317,0,0,8429,60,12,12,8473,846,0,0,8000,8400,,,,5.9,6.3,504.8,415.1,449.79999999999995,214,-4.3999999999999995,0.19999999999999973,-41.89999999999998,-43.70000000000002,846.8,477.9,516.8,-21.200000000000003,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
569374935,"LA1",1528595445961,1840,420,11,11,"8.11.232.8721","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,false,9,0,1,3,0,0,0,6,164,4,12,3074,3078,2033,1037,3111,0,3340,5,5,1,2,1,0,808,0,0,0,0,0,131590,727,106109,24752,0,13723,727,10208,2787,2859,1,21532,10953,1147,35,20,29749,6315,19450,3983,11055,10808,1,182,8,4,4,418,16,2,0,10,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,394,0,0,9101,343,664,0,9104,22,30,0,8014,222,0,0,8429,67,13,12,8473,628,0,0,8000,8400,,,,6.1,5.8,394.5,437,361.4,237.9,-3.1999999999999997,-0.8000000000000003,-144.9,49.89999999999995,860.6,442.1,-5.799999999999926,-44.69999999999996,"TOP","SOLO",,5.4,,595.6,,405.4,,1.7000000000000002,,-25.899999999999977,,1426.5,,263.79999999999995,"DIAMOND"
569390329,"LA1",1528593535760,1256,420,11,11,"8.11.232.8721","CLASSIC","MATCHED_GAME",100,true,true,false,false,false,false,false,5,0,0,0,0,0,0,4,92,4,12,3077,1053,3071,1055,3047,3133,3340,7,2,1,3,2,1,588,1,0,0,0,0,84978,0,83788,1189,0,14404,0,13214,1189,594,1,12244,1095,1095,8,22,13237,3812,8335,1089,9155,8460,1,156,0,0,0,118,12,0,0,6,0,true,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,432,0,0,9111,598,0,0,9104,17,20,0,8014,208,0,0,8210,0,0,0,8236,14,0,0,8000,8200,,,,8.6,6.8,467.3,447.9,454.4,313.5,3.7999999999999994,0.20000000000000018,147.90000000000003,4.400000000000006,663.3,443.9,-450.6,-81.4,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
569342232,"LA1",1528589919338,1875,420,11,11,"8.11.232.8721","CLASSIC","MATCHED_GAME",200,false,false,true,false,false,false,true,6,0,0,1,0,1,0,7,32,4,11,3800,1401,3111,3075,2031,0,3340,1,7,7,0,1,0,490,0,0,0,0,0,146509,99602,33855,13051,44,12283,9069,1578,1635,7754,1,38036,17981,0,20,47,32424,11131,20044,1249,9668,9450,0,25,118,91,0,289,14,0,0,11,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,494,0,0,8473,527,0,0,8429,67,18,12,8451,148,0,0,8347,0,0,0,8321,6,0,0,8400,8300,,,,1.2000000000000002,0.5,493,350.5,354.7,238.9,-1.6999999999999997,0.4,13,-73.49999999999999,997.2,683.7,-22.999999999999943,87.80000000000004,"JUNGLE","NONE",,0.8,,436.6,,307.9,,-2.1,,-248.6,,1217.5,,-5.7000000000000455,"DIAMOND"
566150290,"LA1",1527916594390,1989,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",100,true,false,true,true,false,true,false,9,0,0,2,0,0,0,1,55,4,14,3146,3020,3907,3165,3135,1058,3340,15,9,13,7,2,1,946,2,0,0,0,0,175190,156891,17210,1088,0,44467,41507,1871,1088,8298,1,17505,2959,2959,19,2,37732,15804,21147,780,15361,15320,1,208,6,4,2,32,17,1,0,11,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,4090,0,0,8143,1522,0,0,8138,30,0,0,8135,5,0,0,8234,19,0,0,8236,48,0,0,8100,8200,,,,8.5,6.2,669.4,487.7,607.4,271.6,,,,,1371.8,348.29999999999995,,,"MIDDLE","SOLO",,4.6,,325.4,,442.9,,,,,,1421.7,,,"DIAMOND"
566107978,"LA1",1527915412399,197,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",100,true,true,false,false,false,false,false,0,0,0,0,0,0,0,4,92,4,12,0,1055,0,0,0,0,3340,0,0,1,0,0,0,0,0,0,0,0,0,2585,0,2491,94,0,578,0,483,94,77,1,348,0,0,1,1,775,362,413,0,1026,500,0,10,0,0,0,2,3,0,0,1,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,19,0,0,9111,77,0,0,9104,0,0,0,8014,6,0,0,8210,0,0,0,8236,0,0,0,8000,8200,,,,,,,,,,,,,,,,,,"NONE","DUO",,,,,,,,,,,,,,,"DIAMOND"
566102376,"LA1",1527913089090,1570,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,false,false,1,0,0,0,0,0,0,6,92,4,12,3044,1054,1055,3047,3812,3067,3340,1,7,6,0,1,0,478,0,0,0,0,0,85636,407,85228,0,0,7915,330,7585,0,693,1,23753,1327,0,16,25,20067,2870,13744,3452,7953,7925,0,145,9,7,0,148,14,1,0,9,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,514,0,0,8224,487,0,0,8210,0,0,0,8237,330,0,0,8473,679,0,0,8429,61,13,10,8200,8400,,,,6.1,5.7,538.1,368.7,361.7,201.2,,,,,859.5,619.3,,,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
566084850,"LA1",1527910332262,1807,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,true,true,false,true,false,true,false,8,0,0,3,0,0,0,10,267,4,3,3092,3105,3107,3504,3009,0,3364,3,4,19,2,1,0,589,0,0,0,0,0,18762,15282,3037,442,0,10622,9214,1335,72,16874,5,7279,1835,1207,55,28,16371,7332,8752,285,9356,8625,0,13,4,0,4,125,14,1,0,19,6,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1243,0,0,8226,250,1052,0,8210,0,0,0,8237,514,0,0,8345,4,0,0,8347,0,0,0,8200,8300,,,,0,0.6,344.4,321.4,267,261.5,-0.75,0.7999999999999998,9.449999999999989,54.749999999999986,390.9,324.5,151.5,-7.650000000000006,"BOTTOM","DUO_SUPPORT",,0.7,,546.7,,355.5,,1.6500000000000004,,82.44999999999996,,921.7,,-47.05000000000001,"DIAMOND"
566049672,"LA1",1527908352274,1419,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,true,false,true,true,true,false,true,8,0,1,2,0,1,0,7,55,4,14,3146,3916,3157,3020,1082,1026,3340,13,4,6,6,3,2,560,2,2,0,0,0,108768,97274,10502,991,0,28746,26278,1708,759,5423,1,14100,484,484,17,2,19954,4324,14295,1334,12199,10675,1,150,4,0,4,51,15,1,0,6,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,2187,0,0,8143,1502,0,0,8138,30,0,0,8135,5,0,0,8234,18,0,0,8236,24,0,0,8100,8200,,,,8.5,4.4,554.8,350,491.8,266.5,,,,,709.7,667.2,,,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
566053226,"LA1",1527906121919,1369,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",100,true,false,true,true,true,true,false,7,0,1,2,0,0,0,1,164,4,12,3748,1054,3111,3052,3078,1037,3340,12,4,5,4,3,3,408,1,1,0,0,0,105411,1179,88749,15483,0,18841,804,14450,3586,2328,1,13887,3995,3995,21,22,20528,6094,13933,500,11932,11133,0,148,8,0,8,280,14,1,0,8,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1728,1463,265,9111,1588,0,0,9104,12,0,0,8014,328,0,0,8473,344,0,0,8472,0,0,0,8000,8400,,,,6.699999999999999,5.699999999999999,563.4,423,626.5999999999999,361.5,-0.20000000000000018,-0.30000000000000027,123.49999999999997,88.5,1221.1,507.8,544.5,-47.799999999999955,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
565191614,"LA1",1527741116602,1600,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,true,true,true,false,false,true,false,2,0,0,1,0,0,0,5,55,4,14,3146,3020,3135,3916,1082,3102,3340,18,7,6,8,2,3,485,5,0,0,0,0,115768,101267,10673,3828,0,33458,30237,2275,946,7835,1,13101,2865,2153,18,4,27611,13645,12744,1222,14478,13025,1,131,0,0,0,56,16,1,0,9,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,3685,0,0,8143,1447,0,0,8138,30,0,0,8135,5,0,0,8234,17,0,0,8236,24,0,0,8100,8200,,,,4.1,5.199999999999999,447.8,511.9,557,370.90000000000003,,,,,1361.1,536.4,,,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
565175381,"LA1",1527738594498,1863,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",200,false,true,true,true,false,true,true,9,0,0,2,0,1,0,8,145,4,7,1037,1054,3047,3124,3085,1053,3363,5,12,4,2,1,0,341,0,0,0,0,0,115050,21905,90484,2660,380,14436,5527,8793,115,2743,1,15696,1796,834,30,0,24360,3819,18533,2007,11054,9700,1,170,8,6,1,4,13,1,0,9,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1482,0,0,9111,452,0,0,9105,13,20,0,8014,230,0,0,8234,35,0,0,8236,28,0,0,8000,8200,,,,5,7,420.1,279.5,460.3,267.7,-1,-0.10000000000000009,-9.249999999999972,-54.10000000000002,920.9,364.7,-101.39999999999995,-151.55,"BOTTOM","DUO_CARRY",,5,,377.6,,282.6,,-1.1499999999999995,,-294.5,,918.5,,198.55000000000004,"DIAMOND"
565159890,"LA1",1527736431328,1454,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,true,false,true,true,false,true,false,11,0,0,2,0,0,0,4,39,4,12,3748,1055,3078,3047,1028,0,3340,6,6,5,3,1,1,355,0,0,0,0,0,108194,17984,87948,2261,0,12676,3309,7200,2166,2318,1,12685,2770,1525,24,9,17647,1293,13419,2934,10452,10058,0,149,9,5,1,89,14,1,0,8,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,896,0,0,9111,826,0,0,9104,17,40,0,8014,297,0,0,8429,58,13,10,8473,577,0,0,8000,8400,,,,7.6,5.2,565.9,340,429.1,285.29999999999995,-0.6999999999999997,-0.19999999999999973,-43.60000000000002,-79.40000000000002,794.5,541.9,-68.20000000000005,-3.69999999999996,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
565145127,"LA1",1527733459066,2340,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",200,true,true,false,true,true,false,false,9,1,1,2,0,0,0,8,114,4,12,3748,3078,3812,1038,3111,3033,3364,8,6,12,3,1,1,577,0,0,0,0,0,215080,5259,191996,17823,706,39896,1754,26019,12122,21327,11,48855,14276,7209,30,11,50277,9826,32524,7925,16967,17333,2,269,8,4,0,248,18,2,0,8,6,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2734,0,0,9111,2152,0,0,9104,21,0,0,8014,559,0,0,8429,74,12,10,8473,1173,0,0,8000,8400,,,,7.7,5.4,522,461.5,286.4,271.9,,,,,942,642.1,,,"TOP","SOLO",5.6,8.2,636.4,639.8,501,505,,,,,2388.4,1361.3,,,"DIAMOND"
565072565,"LA1",1527721127332,2224,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,false,11,0,2,4,0,0,0,7,92,4,12,3074,3814,3142,3111,3071,3026,3340,13,8,7,4,2,3,672,1,0,0,0,0,272769,70,249201,23496,0,44812,0,37320,7491,7081,1,57558,12309,4197,29,63,40841,8185,32060,596,18460,18400,2,265,23,9,9,273,18,2,0,14,0,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,3980,0,0,9111,2596,0,0,9104,15,50,0,8014,739,0,0,8210,0,0,0,8236,28,0,0,8000,8200,,,,8.4,6.300000000000001,607.3,439.79999999999995,412.20000000000005,330.1,-0.6000000000000001,1.6000000000000003,45.200000000000045,77.79999999999998,874.5,595.7,-213.39999999999998,52.400000000000006,"TOP","SOLO",2,10.100000000000001,373.8,860.2,427.6,729.5,-6.199999999999999,4.800000000000001,-708.2,521.8,1684.8,1294.1,-146.20000000000005,-288.20000000000005,"DIAMOND"
565064869,"LA1",1527718287186,1773,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,true,10,0,2,2,0,1,0,10,92,4,12,3147,3812,3047,1055,3071,3134,3340,11,6,5,5,2,2,796,2,0,0,0,0,141175,444,140728,2,0,22393,423,21970,0,4440,1,43523,6177,3535,27,30,27332,4730,17827,4774,13875,13835,2,200,5,1,0,163,17,1,0,10,5,false,false,true,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1010,0,0,8243,15,0,0,8210,12,0,0,8237,423,0,0,8473,894,0,0,8429,66,14,10,8200,8400,,,,9.600000000000001,6.5,609.5999999999999,456.6,549.1,281.7,1.9000000000000004,1.2999999999999998,113.59999999999997,89.79999999999998,1047.3,470.4,567,-165.9,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
565061834,"LA1",1527716473765,1214,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",200,true,true,true,false,false,false,false,4,0,0,2,0,0,0,9,32,4,11,2031,1401,3117,3075,0,0,3364,4,1,3,3,2,1,293,1,0,0,0,0,80566,53488,18888,8188,0,7193,4702,1307,1184,4011,1,14135,10862,231,19,31,14157,2326,11472,358,6972,6750,0,22,74,53,10,373,11,4,0,9,1,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,430,0,0,8473,279,0,0,8429,50,16,10,8451,66,0,0,8210,0,0,0,8236,24,0,0,8400,8200,,,,1.1,1.1,424.4,353.79999999999995,338.6,305.70000000000005,0.09999999999999998,1,-133.00000000000003,15.299999999999983,804.2,611.5,91.40000000000003,97.00000000000003,"JUNGLE","NONE",,,,,,,,,,,,,,,"DIAMOND"
556882041,"LA1",1525825732463,1849,420,11,11,"8.9.228.4283","CLASSIC","MATCHED_GAME",100,true,true,false,false,false,false,false,3,1,0,1,0,0,0,5,92,4,12,3147,3812,3047,1055,3071,0,3340,3,3,10,3,1,1,559,0,0,0,0,0,133623,0,126667,6956,0,12015,0,10894,1121,4429,1,22643,8063,1897,30,24,22971,7622,14522,826,12116,12250,1,172,13,0,5,250,16,4,0,15,5,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,368,0,0,9111,1420,0,0,9104,18,20,0,8014,284,0,0,8210,12,0,0,8236,28,0,0,8000,8200,,,,5.2,5.3,380.5,429,329.1,247.5,-3.3000000000000003,-2.1999999999999993,-194,-34.70000000000002,653.0999999999999,518.6,177.6,247.50000000000003,"TOP","SOLO",,6.1,,662,,485.09999999999997,,-1.5000000000000004,,129.10000000000002,,1006.2,,-45.00000000000006,"DIAMOND"
556867570,"LA1",1525823269820,1745,420,11,11,"8.9.228.4283","CLASSIC","MATCHED_GAME",100,true,false,true,true,false,true,true,9,0,0,4,0,1,0,3,92,4,12,3033,3155,3147,3812,1055,3111,3364,8,7,10,3,2,2,448,1,0,0,0,0,146121,1860,136877,7382,0,22489,933,19297,2258,4503,1,33678,527,527,27,29,27102,7118,15610,4373,13393,13150,0,185,15,10,5,198,16,2,0,6,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,976,0,0,9111,867,0,0,9104,16,50,0,8014,497,0,0,8210,0,0,0,8236,14,0,0,8000,8200,,,,5.300000000000001,6.1,486.20000000000005,407.20000000000005,483.6,264,0.10000000000000009,-0.8999999999999999,-3.9999999999999716,-57.70000000000002,1065.6,474,237.10000000000002,256.7,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
556854755,"LA1",1525821414021,1227,420,11,11,"8.9.228.4283","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,true,false,10,0,0,2,0,0,0,2,92,4,12,3047,1054,1055,0,3147,3133,3340,5,5,1,3,1,2,269,0,0,0,0,0,82901,11,81135,1754,0,10997,11,9821,1164,423,1,10170,5255,2894,13,24,13094,1885,10339,869,8967,6750,1,149,0,0,0,147,13,2,0,8,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,566,0,0,9111,425,0,0,9104,15,50,0,8014,156,0,0,8210,0,0,0,8236,14,0,0,8000,8200,,,,7.6,6.8999999999999995,516.6,473.5,515.4000000000001,290.2,0.7999999999999994,2.0999999999999996,-47.400000000000006,-12.699999999999989,840.4,469,-199.09999999999997,-140.10000000000002,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
552959983,"LA1",1524880068420,1385,420,11,11,"8.8.226.7254","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,true,10,0,1,2,0,1,0,7,55,4,14,3146,3111,3116,1082,0,0,3340,5,4,6,2,1,1,489,0,0,0,0,0,92017,78229,12886,902,0,16538,13582,2053,902,3793,1,6819,863,863,20,4,14778,5947,8421,410,9818,8300,0,132,6,0,6,95,13,2,0,10,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1436,0,0,8143,841,0,0,8138,16,0,0,8135,3,0,0,8233,10,20,0,8237,579,0,0,8100,8200,,,,5.300000000000001,6.1,424.7,446.6,448.3,297.5,,,,,926,336.3,,,"MIDDLE","SOLO",,,,,,,,,,,,,,,"DIAMOND"
552606555,"LA1",1524789726321,1437,420,11,11,"8.8.226.7254","CLASSIC","MATCHED_GAME",200,true,true,true,true,true,true,false,10,0,1,1,0,0,0,9,92,4,12,2031,1054,3111,3812,3071,3026,3340,8,2,5,6,2,2,596,2,0,0,0,0,137891,37,133623,4229,0,15191,0,12913,2278,5598,1,27817,9236,5632,24,29,19511,3979,12974,2556,12605,10800,2,183,14,4,7,261,16,2,0,12,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1016,0,0,9111,929,0,0,9104,18,10,0,8014,308,0,0,8210,0,0,0,8236,14,0,0,8000,8200,,,,10.7,6.3,745.2,409.9,566,231,,,,,788.8,464.8,,,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
549412578,"LA1",1523917637430,1718,420,11,11,"8.7.223.9264","CLASSIC","MATCHED_GAME",100,true,false,true,true,false,false,true,8,0,0,2,0,1,0,2,39,4,12,3748,1055,2033,3052,3047,3078,3340,6,7,9,2,2,2,537,1,0,0,0,0,181417,27601,92354,61461,0,22025,6441,11592,3991,3892,1,20459,0,0,23,20,26387,3783,20111,2493,11430,10783,0,195,0,0,0,217,15,4,0,14,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1629,0,0,9111,1466,0,0,9104,16,20,0,8014,475,0,0,8429,65,13,10,8473,1066,0,0,8000,8400,,,,7.3,5.5,460,429.90000000000003,359.6,318.5,0.10000000000000009,2.2,-42.60000000000002,7.500000000000028,771.8,657.2,-519.2,-30.49999999999997,"TOP","SOLO",,,,,,,,,,,,,,,"DIAMOND"
549358953,"LA1",1523907707193,2279,420,11,11,"8.7.223.9264","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,false,false,4,0,1,3,0,0,0,7,92,4,12,3142,3111,3071,3812,3033,1038,3340,13,6,10,5,3,3,502,2,1,0,0,0,250837,0,239581,11256,0,28124,0,24078,4046,8195,1,44384,10254,2906,22,45,28211,4354,18876,4981,18011,17750,2,303,8,3,0,379,18,0,0,15,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,2174,0,0,9111,1104,0,0,9104,13,10,0,8014,543,0,0,8210,11,0,0,8236,28,0,0,8000,8200,,,,9.5,7.3,625.3,427.4,565.2,280.6,5.7,1.2000000000000002,317.1,-5.799999999999983,890.7,443,257.70000000000005,70.70000000000002,"TOP","SOLO",10,7,1096.2,521.1,852.4,408.5,5.4,2.1,744.8000000000001,-199.50000000000003,632.8,893.5,-839.2,-37.49999999999997,"DIAMOND"
549356491,"LA1",1523905574307,1331,420,11,11,"8.7.223.9264","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,false,false,0,0,0,0,0,0,0,1,92,4,12,3812,1054,1036,1055,3047,1036,3340,3,3,3,3,1,1,937,0,0,0,0,0,79892,0,73526,6366,0,9169,0,8331,838,865,1,12903,1999,0,13,22,13592,5095,7627,869,7323,6750,0,121,10,5,0,201,11,2,0,10,0,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,369,0,0,9111,287,0,0,9104,16,20,0,8014,127,0,0,8210,0,0,0,8236,14,0,0,8000,8200,,,,5.6,5.8,417.6,381.9,332.3,311.29999999999995,,,,,668,497.7,,,"TOP","DUO",,,,,,,,,,,,,,,"DIAMOND"
