"gameId","platformId","gameCreation","gameDuration","queueId","mapId","seasonId","gameVersion","gameMode","gameType","teamId","win","firstBlood","firstTower","firstInhibitor","firstBaron","firstDragon","firstRiftHerald","towerKills","inhibitorKills","baronKills","dragonKills","vilemawKills","riftHeraldKills","dominionVictoryScore","participantId","championId","spell1Id","spell2Id","item0","item1","item2","item3","item4","item5","item6","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist","combatPlayerScore","objectivePlayerScore","totalPlayerScore","totalScoreRank","playerScore0","playerScore1","playerScore2","playerScore3","playerScore4","playerScore5","playerScore6","playerScore7","playerScore8","playerScore9","perk0","perk0Var1","perk0Var2","perk0Var3","perk1","perk1Var1","perk1Var2","perk1Var3","perk2","perk2Var1","perk2Var2","perk2Var3","perk3","perk3Var1","perk3Var2","perk3Var3","perk4","perk4Var1","perk4Var2","perk4Var3","perk5","perk5Var1","perk5Var2","perk5Var3","perkPrimaryStyle","perkSubStyle","statPerk0","statPerk1","statPerk2","creepsPerMinDeltas_10-20","creepsPerMinDeltas_0-10","xpPerMinDeltas_10-20","xpPerMinDeltas_0-10","goldPerMinDeltas_10-20","goldPerMinDeltas_0-10","csDiffPerMinDeltas_10-20","csDiffPerMinDeltas_0-10","xpDiffPerMinDeltas_10-20","xpDiffPerMinDeltas_0-10","damageTakenPerMinDeltas_10-20","damageTakenPerMinDeltas_0-10","damageTakenDiffPerMinDeltas_10-20","damageTakenDiffPerMinDeltas_0-10","lane","role","highestAchievedSeasonTier","creepsPerMinDeltas_30-end","creepsPerMinDeltas_20-30","xpPerMinDeltas_30-end","xpPerMinDeltas_20-30","goldPerMinDeltas_30-end","goldPerMinDeltas_20-30","damageTakenPerMinDeltas_30-end","damageTakenPerMinDeltas_20-30","csDiffPerMinDeltas_30-end","csDiffPerMinDeltas_20-30","xpDiffPerMinDeltas_30-end","xpDiffPerMinDeltas_20-30","damageTakenDiffPerMinDeltas_30-end","damageTakenDiffPerMinDeltas_20-30"
671653403,"LA1",1551557295529,1658,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,true,false,2,0,0,1,0,0,0,4,51,4,7,1055,3031,3087,3006,3086,2015,3363,4,6,5,2,2,1,880,1,0,0,0,0,103659,6771,96095,792,859,18390,1812,16430,148,2696,2,7473,2606,1284,19,29,14111,2283,11654,172,10009,9475,0,176,0,0,0,132,13,1,0,8,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1076,0,0,9111,215,180,0,9104,20,30,0,8014,297,0,0,8236,14,0,0,8233,21,20,0,8000,8200,5005,5008,5002,6,7.3,344.9,325.6,360.8,249.89999999999998,,,,,572.8,134.6,,,"MIDDLE","DUO","SILVER",,,,,,,,,,,,,,
671640149,"LA1",1551555444810,1394,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,true,false,true,false,false,false,true,6,0,0,2,0,1,0,8,51,4,7,2003,3031,3094,1055,3086,3006,3340,4,1,4,3,2,1,728,1,0,0,0,0,90395,360,82030,8004,796,13193,274,12918,0,1349,2,2553,4190,4190,19,16,7154,3685,3322,145,9298,9100,2,161,4,4,0,68,12,2,0,9,1,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,554,0,0,9111,245,160,0,9104,19,10,0,8014,272,0,0,8236,14,0,0,8233,13,50,0,8000,8200,5005,5008,5002,7.5,6.199999999999999,474.9,340.79999999999995,415.9,242.89999999999998,,,,,443.7,152,,,"BOTTOM","DUO_CARRY","SILVER",,,,,,,,,,,,,,
671430519,"LA1",1551494166332,1541,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,false,false,1,0,0,0,0,0,0,9,412,4,14,3096,3109,3801,3117,3114,0,3364,2,7,7,0,1,0,327,0,0,0,0,0,18149,13080,4603,466,0,6768,5446,856,466,609,4,14457,331,331,40,40,16177,3053,12517,607,6333,6100,0,14,0,0,0,105,11,4,0,21,2,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,555,0,0,8463,392,0,0,8473,320,0,0,8451,117,0,0,8345,4,0,0,8347,0,0,0,8400,8300,5007,5002,5001,0.7,0.7,285.29999999999995,277.8,250.4,221.5,-0.7500000000000002,-1.15,-115.85,-21.25000000000003,721.9000000000001,311.20000000000005,5.450000000000017,30.900000000000006,"BOTTOM","DUO_SUPPORT","SILVER",,,,,,,,,,,,,,
671414454,"LA1",1551491685006,1768,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,4,14,4,12,3748,3068,2031,3211,3047,3067,3340,5,6,6,2,1,1,424,0,0,0,0,0,137175,25338,108109,3727,0,15627,4039,11588,0,2944,1,44755,4630,0,18,27,37626,3996,29918,3711,10516,10150,0,204,0,0,0,703,17,2,0,11,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1109,831,0,8446,0,0,0,8429,66,17,12,8451,234,0,0,8345,4,0,0,8352,196,897,53,8400,8300,5008,5002,5002,8,5.6,618.2,440.8,353.6,252.1,2,-1.2999999999999994,201.60000000000005,-30.899999999999977,1021,443.1,-36.900000000000034,-63.099999999999966,"TOP","SOLO","SILVER",,,,,,,,,,,,,,
671410069,"LA1",1551489768373,1404,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,true,true,true,true,false,true,false,10,0,0,3,0,0,0,6,54,4,14,3097,3751,3047,3025,1028,0,3340,3,2,14,3,2,1,985,1,0,0,0,0,34051,16892,11256,5901,0,11501,7683,2638,1178,2207,6,12565,3194,1999,28,36,11720,4698,5375,1646,7787,6225,1,50,4,0,0,311,12,1,0,18,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,443,11,0,8126,452,0,0,8138,30,0,0,8106,5,0,0,8009,1984,126,0,8014,193,0,0,8100,8000,5007,5008,5001,3,1.9,417.5,296.7,420.7,179.6,1.1500000000000001,0.7000000000000002,109.05000000000001,7.650000000000006,662.1,145.5,-189.25,-89.95,"BOTTOM","DUO_SUPPORT","SILVER",,,,,,,,,,,,,,
671384377,"LA1",1551487222459,1953,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,false,true,false,true,true,false,8,0,1,3,0,0,0,3,497,4,14,3098,3190,1004,3111,1028,3504,3364,1,5,14,0,1,0,1120,0,0,0,0,0,22065,11650,8342,2072,0,8782,6242,1270,1270,2336,4,17032,3737,2558,54,35,13511,5264,7826,419,8628,7575,0,14,0,0,0,98,14,4,0,24,1,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2578,0,0,8446,307,0,0,8473,235,0,0,8453,341,760,0,8275,9,0,0,8234,9520,0,0,8400,8200,5008,5008,5001,0.4,0.6,287.5,324.4,277.7,130.6,-0.5,-0.5999999999999996,-133.9,6.700000000000003,552.9,117.3,-9.149999999999977,-26.700000000000017,"BOTTOM","DUO_SUPPORT","SILVER",,0.4,,270,,228.8,,647.6,,-0.6499999999999999,,-135.5,,-63.19999999999999
670982089,"LA1",1551403604215,1898,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,false,false,10,0,1,2,0,0,0,4,412,4,14,3096,3109,3107,3117,3105,1033,3364,0,2,12,0,0,0,1436,0,0,0,0,0,17492,13330,2897,1264,0,7623,6012,596,1014,2535,6,11658,2033,1102,80,30,13545,7042,5911,591,9248,7950,1,22,0,0,0,99,13,2,0,34,9,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,441,0,0,8463,964,0,0,8473,428,0,0,8451,141,0,0,8345,4,0,0,8347,0,0,0,8400,8300,5007,5002,5001,1,0.3,367.79999999999995,292.9,348.9,206.8,,,,,349,195,,,"MIDDLE","DUO_SUPPORT","SILVER",,0.9,,317.20000000000005,,228.5,,501.79999999999995,,,,,,
670966645,"LA1",1551401146780,1829,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,true,false,1,0,0,1,0,0,0,7,497,4,14,3098,1031,3504,3111,3067,0,3364,2,6,7,0,1,0,395,0,0,0,0,0,17979,8616,5541,3821,0,8520,6336,1157,1026,2692,4,19037,2624,1643,62,29,14454,2549,11174,730,7301,6775,0,14,0,0,0,65,13,7,0,27,8,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3242,0,0,8446,289,0,0,8473,589,0,0,8453,507,612,0,8275,8,0,0,8234,7907,0,0,8400,8200,5008,5008,5001,0.30000000000000004,0.5,319.3,285.9,240.20000000000002,165.4,-0.5499999999999998,-0.6000000000000002,-44.44999999999999,20.69999999999999,449.8,335.9,18.14999999999995,22.499999999999986,"BOTTOM","DUO_SUPPORT","SILVER",,0.6000000000000001,,407.29999999999995,,244.3,,549.7,,0.19999999999999996,,-25.600000000000023,,-127.89999999999998
670682065,"LA1",1551318257025,1511,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,true,0,0,0,0,0,1,0,9,223,4,14,3097,3190,3009,3067,0,0,3364,0,3,9,0,0,0,691,0,0,0,0,0,27229,8042,7567,11619,0,7051,4829,1367,854,4281,5,17499,477,414,37,15,15041,2909,11878,253,5568,5075,0,46,0,0,0,57,12,1,0,19,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1750,0,0,8446,251,0,0,8473,524,0,0,8242,6,0,0,8316,466,0,0,8410,68,0,0,8400,8300,5005,5002,5001,2,1.7000000000000002,336.8,307.6,216.8,172,-0.15000000000000013,-0.6000000000000001,-73.5,14.25,733.2,222.10000000000002,105.14999999999998,-76.95,"BOTTOM","DUO_SUPPORT","SILVER",,,,,,,,,,,,,,
670700023,"LA1",1551317513182,200,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,true,true,false,false,false,false,false,0,0,0,0,0,0,0,8,412,4,14,3301,2003,2010,0,0,0,3340,0,1,1,0,0,0,194,0,0,0,0,0,440,272,132,36,0,440,272,132,36,7,1,324,0,0,1,3,929,104,788,36,988,500,0,0,0,0,0,6,3,0,0,1,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,0,0,0,8463,33,0,0,8473,54,0,0,8451,6,0,0,8345,1,0,0,8347,0,0,0,8400,8300,5007,5002,5001,,,,,,,,,,,,,,,"NONE","DUO","SILVER",,,,,,,,,,,,,,
670665792,"LA1",1551315401482,1494,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,true,false,true,true,false,true,true,7,0,0,1,0,1,0,6,223,4,14,3097,3190,3109,3009,0,0,3364,5,3,8,3,1,2,851,0,0,0,0,0,26600,7652,6539,12408,0,7949,5792,1249,908,2401,3,13276,4595,1730,47,17,12662,4138,6465,2058,7106,6725,1,31,0,0,0,61,11,3,0,18,5,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1138,0,0,8446,751,0,0,8473,376,0,0,8242,8,0,0,8316,258,0,0,8410,81,0,0,8400,8300,5005,5002,5001,1.2,1.2,348.5,296.5,331.4,176.1,-0.35000000000000053,0.8499999999999996,102.19999999999999,24.150000000000034,579.5,192.60000000000002,-171.35000000000002,-10.899999999999984,"BOTTOM","DUO_SUPPORT","SILVER",,,,,,,,,,,,,,
670317504,"LA1",1551236586396,1869,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,true,false,true,true,true,true,11,0,1,3,0,1,0,3,497,4,14,3098,3801,3111,3504,3109,0,3364,1,2,18,0,1,0,767,0,0,0,0,0,24634,14733,8406,1493,0,11213,8232,2225,756,7101,5,17092,5410,4126,59,38,8965,4092,4815,58,8962,7625,0,10,4,0,0,97,14,3,0,26,5,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3874,0,0,8446,931,0,0,8473,210,0,0,8453,601,1107,0,8275,7,0,0,8234,6556,0,0,8400,8200,5008,5008,5001,0.5,0.1,285.3,282.8,205.8,153,0.8000000000000003,0.9999999999999998,-78.90000000000002,33.2,245.3,208.39999999999998,-21.049999999999955,-28.000000000000007,"BOTTOM","DUO_SUPPORT","SILVER",,0.4,,479.7,,396,,416.4,,-1.55,,-10.449999999999989,,-364.10000000000014
670320918,"LA1",1551233889732,2112,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,false,false,false,false,true,false,true,2,0,2,0,0,1,0,6,29,4,7,3153,2055,3006,3046,1038,1018,3363,3,5,7,0,1,0,1270,0,0,0,0,0,102354,255,86375,15724,451,16934,255,14135,2543,4060,3,11345,4541,966,23,8,22420,6916,12766,2737,10784,10050,0,172,4,4,0,185,16,4,0,14,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1412,714,697,9111,412,200,0,9104,24,30,0,8014,332,0,0,8233,20,40,0,8236,28,0,0,8000,8200,5005,5008,5002,6.4,5.8,396.70000000000005,263.5,274.20000000000005,222.6,-0.6999999999999997,0.5,-145.75,0.3499999999999943,542.7,331.9,308.94999999999993,136.75,"BOTTOM","DUO_CARRY","SILVER",4.6,2.7,678.6,479.6,421,318.9,730.4,1002.1999999999999,-0.6000000000000005,-0.5,-78.5,120.35000000000008,128.79999999999995,77.19999999999976
670278614,"LA1",1551231918372,1365,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,false,false,1,0,0,0,0,0,0,5,51,4,7,3087,3031,3006,3046,0,0,3340,8,1,8,4,2,2,962,2,0,0,0,0,125207,2554,120452,2199,1303,16183,138,14493,1551,2840,2,4090,11375,5161,15,21,8055,656,7222,176,11331,10200,0,165,20,5,8,102,13,0,0,7,3,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1290,0,0,9111,782,320,0,9104,12,30,0,8014,227,0,0,8236,14,0,0,8233,6,40,0,8000,8200,5005,5008,5002,8.6,7.800000000000001,542.8,357.9,626.1,317.7,0.04999999999999982,-0.9499999999999997,149.80000000000007,6.050000000000026,547.9,207.7,-200.35000000000002,-47.10000000000002,"BOTTOM","DUO_CARRY","SILVER",,,,,,,,,,,,,,
670273901,"LA1",1551229567785,1834,420,11,13,"9.4.264.7309","CLASSIC","MATCHED_GAME",200,false,false,false,true,false,true,false,8,0,0,3,0,0,0,6,51,4,7,1042,3031,1055,3046,3086,3006,3363,0,3,2,0,0,0,1214,0,0,0,0,0,137387,263,135724,1400,1126,12109,204,11316,588,3316,2,5843,4398,2980,19,21,12564,4812,7423,328,9785,9450,0,218,4,4,0,151,14,2,0,11,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1340,0,0,9111,77,40,0,9104,21,10,0,8014,90,0,0,8236,28,0,0,8233,20,0,0,8000,8200,5005,5008,5002,9.4,6,487,301.70000000000005,351,221.7,1.6,0.9500000000000004,49.95000000000002,-18.299999999999983,476.29999999999995,291.5,158.04999999999995,150.1,"BOTTOM","DUO_CARRY","SILVER",,6.4,,408.79999999999995,,343.70000000000005,,488.6,,-0.09999999999999987,,-134.20000000000005,,290.04999999999995
670013670,"LA1",1551147105770,2350,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",100,true,true,true,false,true,true,true,9,0,1,3,0,1,0,2,51,4,7,3072,3031,3006,3087,3035,3094,3363,15,4,15,6,2,3,799,3,0,0,0,0,245469,31784,212020,1664,1497,47434,6510,39742,1182,6871,3,13537,22272,14286,62,38,21635,8212,11340,2082,19540,15325,3,229,20,4,4,155,18,1,0,15,1,true,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2626,0,0,9111,1013,600,0,9104,16,30,0,8014,1038,0,0,8236,28,0,0,8233,23,50,0,8000,8200,5005,5008,5002,6.7,8.2,424.29999999999995,329.3,423,315.5,,,,,515.8,127.6,,,"MIDDLE","DUO","SILVER",2.6,5.199999999999999,394.4,691.5,346.4,685,888.6,617.9000000000001,,,,,,
669985712,"LA1",1551143387887,3186,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",200,true,false,true,false,false,false,false,10,0,2,4,0,0,0,9,45,4,14,3157,3135,3020,3285,3089,1058,3363,6,7,10,4,2,1,425,1,0,0,0,0,286896,258874,20265,7756,0,22380,20320,1091,969,4742,1,11291,12732,2007,33,23,24910,12288,10964,1656,17453,15475,1,263,2,2,0,111,18,1,0,20,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1350,0,0,8143,0,0,0,8138,30,0,0,8135,2994,5,0,8014,615,0,0,9111,585,320,0,8100,8000,5008,5008,5003,4.800000000000001,5.9,334.9,401.7,219.3,217.5,,,,,533.3,249.4,,,"MIDDLE","SOLO","SILVER",4.95,3.7,592.3,362,354.90000000000003,298.5,472.35,685.7,,,,,,
669657750,"LA1",1551065666377,2011,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",200,false,true,true,false,false,true,false,4,0,0,2,0,0,0,8,51,4,7,3031,3046,3006,3087,1055,2015,3363,6,7,10,2,2,2,801,1,0,0,0,0,177176,20513,150109,6553,1025,27381,3257,22879,1244,4545,3,12443,14279,5191,36,24,20364,8254,12030,80,13217,11025,1,222,12,8,0,90,15,1,0,12,2,false,false,true,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1716,0,0,9111,658,320,0,9104,14,50,0,8014,427,0,0,8236,28,0,0,8233,19,30,0,8000,8200,5005,5008,5002,6.2,8.1,353.29999999999995,334.5,410.3,311,-0.9499999999999997,1.0500000000000003,-96.39999999999998,51.10000000000002,616.6,176.20000000000002,45.700000000000045,-39.49999999999997,"BOTTOM","DUO_CARRY","SILVER",,4.199999999999999,,372.1,,373.9,,861.6,,-1.4000000000000004,,-181.04999999999998,,163.55000000000013
669653332,"LA1",1551063770951,1401,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,1,0,0,0,0,0,0,10,29,4,7,3153,2003,3006,1055,0,3086,3340,3,5,2,2,1,1,481,0,0,0,0,0,57701,200,52306,5194,339,7280,200,5722,1358,1686,2,5910,1022,0,20,13,13860,4569,8933,357,7098,6550,0,114,3,1,0,316,12,2,0,9,1,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,520,366,153,9111,244,100,0,9104,21,50,0,8014,169,0,0,8233,12,50,0,8236,14,0,0,8000,8200,5005,5008,5002,4.9,3.3,386.3,304.6,326.79999999999995,194.9,-0.4999999999999998,-1.0000000000000002,-39.94999999999999,-27.94999999999999,598.3,419.6,133.3,85.64999999999999,"BOTTOM","DUO_CARRY","SILVER",,,,,,,,,,,,,,
669670671,"LA1",1551062964627,203,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,5,51,4,7,1055,2003,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,3482,53,3428,0,0,710,53,657,0,7,1,134,0,0,0,1,344,0,344,0,946,500,0,12,0,0,0,3,3,0,0,1,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,8,0,0,9111,0,0,0,9104,0,0,0,8014,0,0,0,8236,0,0,0,8233,0,0,0,8000,8200,5005,5008,5002,,,,,,,,,,,,,,,"NONE","DUO","SILVER",,,,,,,,,,,,,,
669551937,"LA1",1551047066922,2213,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,true,true,6,0,0,2,0,1,0,5,29,4,7,3153,3046,3085,1018,3006,0,3363,5,6,12,0,1,0,746,0,0,0,0,0,134324,648,120475,13199,524,17356,648,14934,1773,4482,3,11164,13107,3693,28,13,26485,3778,21464,1242,13075,11100,0,177,1,1,0,452,17,2,0,14,2,true,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1380,774,606,9111,1269,340,0,9104,22,50,0,8014,361,0,0,8233,23,10,0,8236,28,0,0,8000,8200,5005,5008,5001,5.300000000000001,5.1,384.4,280.4,331.9,241.70000000000002,,,,,789.5,261.6,,,"MIDDLE","DUO","SILVER",4.6,3.9,482.6,446.9,329.8,341.9,790.8,857.7,,,,,,
669526190,"LA1",1551044638462,1933,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,false,false,2,0,0,0,0,0,0,6,29,4,7,3153,3046,1055,3006,3085,1018,3363,9,8,3,3,2,3,456,1,0,0,0,0,99884,220,76684,22979,375,19621,220,16411,2989,2565,3,9410,419,105,26,16,22310,9054,12377,878,12734,12450,0,147,0,0,0,593,14,2,0,12,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1439,885,553,9111,388,240,0,9104,21,30,0,8014,479,0,0,8233,21,30,0,8236,28,0,0,8000,8200,5005,5008,5001,4.6,4.9,346.8,263.3,276.70000000000005,288.5,-2.3,-0.7999999999999998,-203.45000000000002,-41.44999999999999,511.9,312.7,271.75,52.64999999999999,"BOTTOM","DUO_CARRY","SILVER",,5.199999999999999,,604,,631.1,,945.8000000000001,,-1.95,,-178.95000000000002,,55.10000000000008
669151457,"LA1",1550974120353,2601,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",100,true,false,true,true,true,true,true,10,0,1,5,0,1,0,3,29,4,7,3153,3026,3006,3031,3085,3046,3363,17,8,11,5,3,5,1124,3,2,0,0,0,262585,715,212309,49561,1047,36329,715,30982,4632,9128,3,22872,34005,7958,53,18,41053,19449,20686,918,19924,17975,1,197,56,33,5,654,18,1,0,16,4,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2448,1659,789,9111,1345,560,0,9104,15,40,0,8014,662,0,0,8233,23,50,0,8236,48,0,0,8000,8200,5005,5008,5001,6,6.1,571,329.5,551.9,252.7,0.9499999999999998,0.40000000000000013,92.80000000000001,33.99999999999997,734.4000000000001,199.2,188.20000000000002,37.749999999999986,"BOTTOM","DUO_CARRY","SILVER",2.7,3.4,399.70000000000005,521.4,474.79999999999995,424.1,1340.4,1383.4,-1.6999999999999997,0.25,-237.5,165.84999999999997,780.5000000000001,509.29999999999984
668978715,"LA1",1550950798801,2117,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",100,true,true,true,true,true,false,false,9,0,1,2,0,0,0,3,29,4,7,3153,3026,3006,3085,3031,3046,3363,16,6,6,6,3,4,458,3,1,0,0,0,190583,363,178025,12195,1129,33225,363,28385,4477,3592,3,11962,17087,2067,37,22,22322,3843,17968,510,17217,16600,0,172,29,13,1,706,17,2,0,14,3,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2173,1345,827,9111,614,440,0,9104,14,20,0,8014,583,0,0,8233,17,50,0,8236,28,0,0,8000,8200,5005,5008,5001,4.6,4.3,411.4,326.5,462.7,345.1,,,,,1018,306.5,,,"BOTTOM","SOLO","SILVER",6.2,5,862,573.2,621.4,531.0999999999999,559.2,591.7,,,,,,
668813086,"LA1",1550891737796,1995,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,true,false,7,0,0,1,0,0,0,9,89,4,14,3401,3190,3109,3117,2055,0,3364,6,6,7,3,1,2,833,0,0,0,0,0,32090,11916,10926,9247,0,7520,4561,1962,996,5193,4,38042,1465,886,50,64,24484,5420,17599,1464,9156,7775,0,46,4,0,0,88,14,7,0,32,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1003,0,0,8463,1647,0,0,8473,554,0,0,8451,152,0,0,8345,4,0,0,8347,0,0,0,8400,8300,5007,5002,5001,1.6,1.7000000000000002,408.7,303.4,320.5,207,0.30000000000000004,0.9500000000000004,-1.4499999999999886,27.90000000000002,780.7,297.5,241.54999999999995,79.65,"BOTTOM","DUO_SUPPORT","SILVER",,0.7,,428.9,,255.89999999999998,,698.6,,-0.7999999999999998,,-154.05,,87.70000000000005
668787229,"LA1",1550889379641,1688,420,11,13,"9.4.264.1140","CLASSIC","MATCHED_GAME",200,false,true,true,false,false,false,false,3,0,0,1,0,0,0,6,412,4,14,3096,3107,3109,1033,0,3117,3364,1,7,7,0,1,0,860,0,0,0,0,0,15683,10417,3589,1676,0,7882,5903,942,1037,902,1,14847,2607,1991,49,31,16928,7117,8339,1472,7255,6675,0,6,0,0,0,86,11,1,0,28,3,false,false,false,true,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,361,0,0,8446,989,0,0,8473,269,0,0,8242,6,0,0,8345,4,0,0,8347,0,0,0,8400,8300,5007,5002,5003,0.1,0.4,271.3,309.5,235.1,304.9,,,,,502.6,138.4,,,"BOTTOM","DUO_SUPPORT","SILVER",,,,,,,,,,,,,,
667939305,"LA1",1550714650434,2170,420,11,13,"9.3.261.9578","CLASSIC","MATCHED_GAME",200,true,true,true,true,false,false,false,8,0,0,1,0,0,0,9,412,4,14,3096,3107,3190,3117,3109,1028,3364,2,4,33,0,1,0,1009,0,0,0,0,0,27576,18335,7340,1901,0,12100,9410,1287,1401,4901,4,24662,3601,3087,75,43,22748,10315,11390,1043,10654,9125,0,23,0,0,0,128,15,3,0,30,5,false,false,false,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1057,0,0,8446,1857,0,0,8473,648,0,0,8242,15,0,0,8345,4,0,0,8347,0,0,0,8400,8300,5007,5002,5003,0.7,0.6,330.4,318.79999999999995,260.6,262.29999999999995,-1.55,0.19999999999999984,-93.5,77.65,693.6,279.5,453.45000000000005,54.29999999999998,"BOTTOM","DUO_SUPPORT","SILVER",0.8,0.6,297.6,434.1,258.8,267.20000000000005,760.4,729.4000000000001,-1.0999999999999996,-2.05,9.900000000000091,-20.89999999999995,209.4000000000001,171.85000000000002
667942818,"LA1",1550712341846,1638,420,11,13,"9.3.261.9578","CLASSIC","MATCHED_GAME",200,false,true,false,false,false,false,false,0,0,0,0,0,0,0,8,267,4,14,3098,3117,3107,3504,0,0,3364,2,10,13,0,1,0,636,0,0,0,0,0,31591,25158,3456,2976,0,8926,6266,942,1717,5007,5,9091,698,525,49,32,17741,3242,13930,568,7375,6550,0,26,0,0,0,214,12,2,0,19,4,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,560,994,0,8226,250,294,0,8210,0,0,0,8237,336,0,0,8473,350,0,0,8453,395,133,0,8200,8400,5008,5008,5001,0.6,0.5,322.4,283.8,275.5,176.5,-1.85,-0.3500000000000001,-90.20000000000007,-10.150000000000006,693.2,188,-100.94999999999993,9.900000000000006,"BOTTOM","DUO_SUPPORT","SILVER",,,,,,,,,,,,,,
